2357,V.S.B. College of Engineering Technical Campus,Coimbatore,MECH,160,155,153,145,135,130,125
2358,SCAD Institute of Technology,Tirunelveli,MECH,150,145,143,135,125,120,115
2360,Suguna College of Engineering,Coimbatore,MECH,158,153,151,143,133,128,123
2362,Hosur Institute of Technology and Science,Hosur,MECH,152,147,145,137,127,122,117
2367,Arjun College of Technology,Coimbatore,MECH,150,145,143,135,125,120,115
2369,Government College of Engineering,Salem,MECH,190,185,183,175,165,160,155
2377,PSG Institute of Technology and Applied Research,Coimbatore,MECH,195,190,188,180,170,165,160
2601,Adhiyamaan College of Engineering (Autonomous),Hosur,MECH,175,170,168,160,150,145,140
2602,Annai Mathammal Sheela Engineering College,Namakkal,MECH,148,143,141,133,123,118,113
2615,Government College of Engineering (Autonomous),Salem,MECH,192,187,185,177,167,162,157
2616,Sapthagiri College of Engineering,Dharmapuri,MECH,154,149,147,139,129,124,119
2617,Sengunthar Engineering College,Namakkal,MECH,160,155,153,145,135,130,125
2618,SONA College of Technology,Salem,MECH,185,180,178,170,160,155,150
2620,Vivekanandha College of Engineering for Women,Namakkal,MECH,140,135,133,125,115,110,105
2621,Er. Perumal Manimekalai College of Engineering,Hosur,MECH,155,150,148,140,130,125,120
2622,V.S.B. Engineering College,Karur,MECH,158,153,151,143,133,128,123
2623,Maha College of Engineering,Salem,MECH,150,145,143,135,125,120,115
2624,Gnanamani College of Technology,Namakkal,MECH,150,145,143,135,125,120,115
2625,The Kavery Engineering College,Salem,MECH,152,147,145,137,127,122,117
2638,Mahendra Engineering College for Women,Namakkal,MECH,145,140,138,130,120,115,110
2639,Narasu's Sarathy Institute of Technology,Salem,MECH,150,145,143,135,125,120,115
2640,Jayalakshmi Institute of Technology,Dharmapuri,MECH,145,140,138,130,120,115,110
2641,Varuvan Vadivelan Institute of Technology,Dharmapuri,MECH,140,135,133,125,115,110,105
2642,P.S.V. College of Engineering and Technology,Dharmapuri,MECH,138,133,131,123,113,108,103
2643,Bharathiyar Institute of Engineering for Women,Salem,MECH,142,137,135,127,117,112,107
2646,Tagore Institute of Engineering and Technology,Salem,MECH,150,145,143,135,125,120,115
2647,J.K.K Nataraja College of Engineering and Technology,Namakkal,MECH,145,140,138,130,120,115,110
2648,Annapoorana Engineering College,Salem,MECH,155,150,148,140,130,125,120
2649,Karur College of Engineering,Karur,MECH,152,147,145,137,127,122,117
2661,Vivekanandha College of Technology for Women,Namakkal,MECH,140,135,133,125,115,110,105
2662,Dr. Nagarathinam's College of Engineering,Salem,MECH,142,137,135,127,117,112,107
2664,Excel College of Engineering and Technology,Namakkal,MECH,148,143,141,133,123,118,113
2665,Mahendra Institute of Engineering and Technology,Namakkal,MECH,150,145,143,135,125,120,115
2666,The Kavery College of Engineering,Salem,MECH,152,147,145,137,127,122,117
2673,Sree Sakthi Engineering College,Coimbatore,MECH,155,150,148,140,130,125,120
2682,Professional Educational Trust Group of Institutions,Salem,MECH,140,135,133,125,115,110,105
2683,Shreenivasa Engineering College,Dharmapuri,MECH,150,145,143,135,125,120,115
2702,Bannari Amman Institute of Technology,Erode,MECH,185,180,178,170,160,155,150
2704,Coimbatore Institute of Engineering and Information Technology,Coimbatore,MECH,150,145,143,135,125,120,115
2715,Nandha Engineering College,Erode,MECH,160,155,153,145,135,130,125
2716,Park College of Engineering Technology,Coimbatore,MECH,158,153,151,143,133,128,123
2717,Sasurie College of Engineering,Erode,MECH,160,155,153,145,135,130,125
2718,Sri Krishna College of Engineering and Technology,Coimbatore,MECH,190,185,183,175,165,160,155
2719,Sri Ramakrishna Engineering College,Coimbatore,MECH,185,180,178,170,160,155,150
2721,Tamilnadu College of Engineering,Coimbatore,MECH,158,153,151,143,133,128,123
2722,V.L.B. Janakiammal College of Engineering and Technology,Coimbatore,MECH,150,145,143,135,125,120,115
2723,Vellalar College of Engineering and Technology,Erode,MECH,165,160,158,150,140,135,130
2725,Sri Ramakrishna Institute of Technology,Coimbatore,MECH,175,170,168,160,150,145,140
collegeid,collegename,location,MECH,OC,BC,BCM,MBC,SC,SCA,ST
2329,Rathinam Technical Campus,Coimbatore,MECH,180,175,170,165,150,145,140
2356,Arulmuruga Technical Campus,Karur,MECH,175,170,165,160,145,140,135
2357,V.S.B. College of Engineering Technical Campus,Coimbatore,MECH,185,180,175,170,155,150,145
2358,SCAD Institute of Technology,Tirunelveli,MECH,170,165,160,155,140,135,130
2360,Suguna College of Engineering,Coimbatore,MECH,182,177,172,167,152,147,142
2362,Hosur Institute of Technology and Science,Hosur,MECH,178,173,168,163,148,143,138
2367,Arjun College of Technology,Coimbatore,MECH,175,170,165,160,145,140,135
2369,Government College of Engineering,Salem,MECH,190,185,180,175,160,155,150
2377,PSG Institute of Technology and Applied Research,Coimbatore,MECH,195,190,185,180,165,160,155
2601,Adhiyamaan College of Engineering (Autonomous),Hosur,MECH,188,183,178,173,158,153,148
2602,Annai Mathammal Sheela Engineering College,Namakkal,MECH,170,165,160,155,140,135,130
2615,Government College of Engineering (Autonomous),Salem,MECH,192,187,182,177,162,157,152
2616,Sapthagiri College of Engineering,Dharmapuri,MECH,180,175,170,165,150,145,140
2617,Sengunthar Engineering College,Namakkal,MECH,178,173,168,163,148,143,138
2618,SONA College of Technology,Salem,MECH,189,184,179,174,159,154,149
2620,Vivekanandha College of Engineering for Women,Namakkal,MECH,175,170,165,160,145,140,135
2621,Er. Perumal Manimekalai College of Engineering,Hosur,MECH,176,171,166,161,146,141,136
2622,V.S.B. Engineering College,Karur,MECH,182,177,172,167,152,147,142
2623,Maha College of Engineering,Salem,MECH,170,165,160,155,140,135,130
2624,Gnanamani College of Technology,Namakkal,MECH,172,167,162,157,142,137,132
2625,The Kavery Engineering College,Salem,MECH,168,163,158,153,138,133,128
2638,Mahendra Engineering College for Women,Namakkal,MECH,171,166,161,156,141,136,131
2639,Narasu's Sarathy Institute of Technology,Salem,MECH,175,170,165,160,145,140,135
2640,Jayalakshmi Institute of Technology,Dharmapuri,MECH,169,164,159,154,139,134,129
2641,Varuvan Vadivelan Institute of Technology,Dharmapuri,MECH,167,162,157,152,137,132,127
2642,P.S.V. College of Engineering and Technology,Dharmapuri,MECH,168,163,158,153,138,133,128
2643,Bharathiyar Institute of Engineering for Women,Salem,MECH,170,165,160,155,140,135,130
2646,Tagore Institute of Engineering and Technology,Salem,MECH,165,160,155,150,135,130,125
2647,J.K.K Nataraja College of Engineering and Technology,Namakkal,MECH,172,167,162,157,142,137,132
2648,Annapoorana Engineering College,Salem,MECH,169,164,159,154,139,134,129
2649,Karur College of Engineering,Karur,MECH,175,170,165,160,145,140,135
2661,Vivekanandha College of Technology for Women,Namakkal,MECH,172,167,162,157,142,137,132
2662,Dr. Nagarathinam's College of Engineering,Salem,MECH,170,165,160,155,140,135,130
2664,Excel College of Engineering and Technology,Namakkal,MECH,173,168,163,158,143,138,133
2665,Mahendra Institute of Engineering and Technology,Namakkal,MECH,171,166,161,156,141,136,131
2666,The Kavery College of Engineering,Salem,MECH,168,163,158,153,138,133,128
2673,Sree Sakthi Engineering College,Coimbatore,MECH,177,172,167,162,147,142,137
2682,Professional Educational Trust Group of Institutions,Salem,MECH,165,160,155,150,135,130,125
2683,Shreenivasa Engineering College,Dharmapuri,MECH,170,165,160,155,140,135,130
2702,Bannari Amman Institute of Technology,Erode,MECH,190,185,180,175,160,155,150
2704,Coimbatore Institute of Engineering and Information Technology,Coimbatore,MECH,175,170,165,160,145,140,135
2715,Nandha Engineering College,Erode,MECH,178,173,168,163,148,143,138
2716,Park College of Engineering Technology,Coimbatore,MECH,174,169,164,159,144,139,134
2717,Sasurie College of Engineering,Erode,MECH,172,167,162,157,142,137,132
2718,Sri Krishna College of Engineering and Technology,Coimbatore,MECH,192,187,182,177,162,157,152
2719,Sri Ramakrishna Engineering College,Coimbatore,MECH,195,190,185,180,165,160,155
2721,Tamilnadu College of Engineering,Coimbatore,MECH,170,165,160,155,140,135,130
3850,Vetri Vinayaha College of Engineering and Technology,Trichy,MECH,170,160,155,150,140,135,130
3923,MNSK College of Engineering,Pudukkottai,MECH,165,155,150,145,135,130,125
3925,M.A.R College of Engineering and Technology,Pudukkottai,MECH,160,150,145,140,130,125,120
3926,Chendhuran College of Engineering and Technology,Pudukkottai,MECH,158,148,143,138,128,123,118
4020,University Departments of Anna University of Tech,Tirunelveli,MECH,185,175,170,165,155,150,145
4023,University College of Engg.- Nagercoil,Nagercoil,MECH,180,170,165,160,150,145,140
4024,University Voc College of Engg-Thoothukudi,Thoothukudi,MECH,175,165,160,155,145,140,135
4669,Thamirabharani Engineering College,Tirunelveli,MECH,168,158,153,148,138,133,128
4670,Rohini College of Engineering and Technology,Kanyakumari,MECH,172,162,157,152,142,137,132
4672,Stella Mary's College of Engineering,Kanyakumari,MECH,170,160,155,150,140,135,130
4675,Universal College of Engineering & Technology,Vallioor,MECH,165,155,150,145,135,130,125
4931,Chandy College of Engineering,Tuticorin,MECH,160,150,145,140,130,125,120
4932,Immanuel Arasar J J College of Engineering,Kanyakumari,MECH,162,152,147,142,132,127,122
4933,St.Mother Theresa Engineering College,Tirunelveli,MECH,165,155,150,145,135,130,125
4934,Holy Cross Engineering College,Tuticorin,MECH,160,150,145,140,130,125,120
4937,A.R. College of Engineering and Technology,Tirunelveli,MECH,165,155,150,145,135,130,125
4938,Sivaji College of Engineering and Technology,Kanyakumari,MECH,162,152,147,142,132,127,122
4941,Unnamalai Institute of Technology,Kovilpatti,MECH,160,150,145,140,130,125,120
4943,Satyam College of Engineering and Technology,Aralvaimozhi,MECH,158,148,143,138,128,123,118
4944,Arunachala College of Engineering for Women,Kanyakumari,MECH,165,155,150,145,135,130,125
4945,Vins Christian Women's College of Engineering,Nagercoil,MECH,160,150,145,140,130,125,120
4961,National College of Engineering,Tirunelveli,MECH,170,160,155,150,140,135,130
4962,National Engineering College,Kovilpatti,MECH,175,165,160,155,145,140,135
4964,PSN College of Engineering and Technology,Tirunelveli,MECH,168,158,153,148,138,133,128
4965,P.S.R Engineering College,Sivakasi,MECH,172,162,157,152,142,137,132
4966,PET College of Engineering,Tirunelveli,MECH,160,150,145,140,130,125,120
4967,S. Veerasamy Chettiar College of Engineering and Technology,Puliyangudi,MECH,165,155,150,145,135,130,125
4968,Sardar Raja College of Engineering,Tirunelveli,MECH,160,150,145,140,130,125,120
4969,SCAD College of Engineering and Technology,Cheranmahadevi,MECH,165,155,150,145,135,130,125
4970,Sree Sowdambika College of Engineering,Virudhunagar,MECH,168,158,153,148,138,133,128
4971,St.Xaviers Catholic College of Engineering,Nagercoil,MECH,172,162,157,152,142,137,132
4982,Vins Christian College of Engineering,Nagercoil,MECH,165,155,150,145,135,130,125
4983,Lord Jegannath College of Engineering and Technology,Kanyakumari,MECH,160,150,145,140,130,125,120
4984,Marthandam College of Engineering and Technology,Kanyakumari,MECH,162,152,147,142,132,127,122
4987,James College of Engineering and Technology,Nagercoil,MECH,160,150,145,140,130,125,120
4989,PSN Engineering College,Tirunelveli,MECH,170,160,155,150,140,135,130
4991,Kalasalingam Institute of Technology,Virudhunagar,MECH,175,165,160,155,145,140,135
4992,Bethlahem Institute of Engineering,Kanyakumari,MECH,162,152,147,142,132,127,122
4993,Loyola Institute of Technology and Science,Kanyakumari,MECH,160,150,145,140,130,125,120
4994,JP College of Engineering,Tenkasi,MECH,165,155,150,145,135,130,125
4995,P.S.R.Rengasamy College of Engineering for Women,Sivakasi,MECH,168,158,153,148,138,133,128
5502,Sree Raaja Raajan College of Engineering and Technology,Karaikudi,MECH,170,160,155,150,140,135,130
5530,SSM Institute of Engineering and Technology,Dindigul,MECH,160,150,145,140,130,125,120
5532,Vaigai College of Engineering,Madurai,MECH,165,155,150,145,135,130,125
5533,Karaikudi Institute of Technology & Karaikudi Institute of Management,Karaikudi,MECH,168,158,153,148,138,133,128
5536,Mangayarkarasi College of Engineering,Madurai,MECH,170,160,155,150,140,135,130
5703,Christian College of Engineering and Technology,Dindigul,MECH,165,155,150,145,135,130,125
5720,Sri Subramanya College of Engineering and Technology,Dindigul,MECH,160,150,145,140,130,125,120
5832,N.P.R. College of Engineering and Technology,Natham,MECH,165,155,150,145,135,130,125
5842,Madurai Institute of Engineering and Technology,Madurai,MECH,168,158,153,148,138,133,128
3850,Vetri Vinayaha College of Engineering and Technology,Trichy,MECH,180,175,170,165,160,155,150
3923,MNSK College of Engineering,Pudukkottai,MECH,175,170,165,160,155,150,145
3925,M.A.R College of Engineering and Technology,Pudukkottai,MECH,178,173,168,163,158,153,148
3926,Chendhuran College of Engineering and Technology,Pudukkottai,MECH,182,177,172,167,162,157,152
4020,University Departments of Anna University of Tech,Tirunelveli,MECH,190,185,180,175,170,165,160
4023,University College of Engg.- Nagercoil,Nagercoil,MECH,188,183,178,173,168,163,158
4024,University Voc College of Engg-Thoothukudi,Thoothukudi,MECH,187,182,177,172,167,162,157
4669,Thamirabharani Engineering College,Tirunelveli,MECH,176,171,166,161,156,151,146
4670,Rohini College of Engineering and Technology,Kanyakumari,MECH,180,175,170,165,160,155,150
4672,Stella Mary's College of Engineering,Kanyakumari,MECH,179,174,169,164,159,154,149
4675,Universal College of Engineering & Technology,Vallioor,MECH,177,172,167,162,157,152,147
4931,Chandy College of Engineering,Tuticorin,MECH,174,169,164,159,154,149,144
4932,Immanuel Arasar J J College of Engineering,Kanyakumari,MECH,175,170,165,160,155,150,145
4933,St.Mother Theresa Engineering College,Tirunelveli,MECH,178,173,168,163,158,153,148
4934,Holy Cross Engineering College,Tuticorin,MECH,172,167,162,157,152,147,142
4937,A.R. College of Engineering and Technology,Tirunelveli,MECH,170,165,160,155,150,145,140
4938,Sivaji College of Engineering and Technology,Kanyakumari,MECH,173,168,163,158,153,148,143
4941,Unnamalai Institute of Technology,Kovilpatti,MECH,176,171,166,161,156,151,146
4943,Satyam College of Engineering and Technology,Aralvaimozhi,MECH,175,170,165,160,155,150,145
4944,Arunachala College of Engineering for Women,Kanyakumari,MECH,179,174,169,164,159,154,149
4945,Vins Christian Women's College of Engineering,Nagercoil,MECH,181,176,171,166,161,156,151
4961,National College of Engineering,Tirunelveli,MECH,185,180,175,170,165,160,155
4962,National Engineering College,Kovilpatti,MECH,190,185,180,175,170,165,160
4964,PSN College of Engineering and Technology,Tirunelveli,MECH,188,183,178,173,168,163,158
4965,P.S.R Engineering College,Sivakasi,MECH,187,182,177,172,167,162,157
4966,PET College of Engineering,Tirunelveli,MECH,186,181,176,171,166,161,156
4967,S. Veerasamy Chettiar College of Engineering and Technology,Puliyangudi,MECH,182,177,172,167,162,157,152
4968,Sardar Raja College of Engineering,Tirunelveli,MECH,178,173,168,163,158,153,148
4969,SCAD College of Engineering and Technology,Cheranmahadevi,MECH,185,180,175,170,165,160,155
4970,Sree Sowdambika College of Engineering,Virudhunagar,MECH,184,179,174,169,164,159,154
4971,St.Xaviers Catholic College of Engineering,Nagercoil,MECH,189,184,179,174,169,164,159
4972,Sun College of Engineering and Technology,Nagercoil,MECH,176,171,166,161,156,151,146
4973,The Rajaas Engineering College (Formerly The Indian Engg College),Nagercoil,MECH,175,170,165,160,155,150,145
4974,Government College of Engineering,Tirunelveli,MECH,192,187,182,177,172,167,162
4975,Dr.G.U. Pope College of Engineering,Tuticorin,MECH,174,169,164,159,154,149,144
4976,Infant Jesus College of Engineering,Tirunelveli,MECH,172,167,162,157,152,147,142
4977,Narayana Guru College of Engineering,Kanyakumari,MECH,179,174,169,164,159,154,149
4917,Sethu Institute of Technology,Kariapatti,MECH,180,175,170,165,160,155,150
4927,Maria College of Engineering and Technology,Kanyakumari,MECH,185,180,175,170,165,160,155
4928,Mar Ephraem College of Engineering and Technology,Kanyakumari,MECH,190,185,180,175,170,165,160
4929,M.E.T Engineering College,Kanyakumari,MECH,175,170,165,160,155,150,145
3852,Sri Bharathi Engineering College for Women,Pudukkottai,MECH,170,165,160,155,150,145,140
3854,Mahath Amma Institute of Engineering and Technology,Pudukkottai,MECH,165,160,155,150,145,140,135
3855,As-Salam College of Engineering and Technology,Thanjavur,MECH,180,175,170,165,160,155,150
3857,Meenakshi Ramaswamy Engineering College,Ariyalur,MECH,175,170,165,160,155,150,145
3859,Sembodai Rukmani Varatharajan Engineering College,Nagapattinam,MECH,165,160,155,150,145,140,135
3860,St.Anne's College of Engineering and Technology,Cuddalore,MECH,170,165,160,155,150,145,140
3905,Kings College of Engineering,Pudukkottai,MECH,180,175,170,165,160,155,150
3908,Mount Zion College of Engineering and Technology,Pudukkottai,MECH,175,170,165,160,155,150,145
3918,Shanmuganathan Engineering College,Pudukkottai,MECH,165,160,155,150,145,140,135
3920,Sudharsan Engineering College,Pudukkottai,MECH,170,165,160,155,150,145,140
3819,Saranathan College of Engineering,Trichy,MECH,190,185,180,175,170,165,160
3820,Trichy Engineering College,Trichy,MECH,185,180,175,170,165,160,155
3821,A.R.J College of Engineering and Technology,Nagapattinam,MECH,175,170,165,160,155,150,145
3822,Dr.Navalar Nedunchezhiyan College of Engineering,Cuddalore,MECH,165,160,155,150,145,140,135
3823,Srinivasan Engineering College,Perambalur,MECH,170,165,160,155,150,145,140
3825,St.Joseph's College of Engineering and Technology,Thanjavur,MECH,180,175,170,165,160,155,150
3826,Kongunadu College of Engineering and Technology,Trichy,MECH,175,170,165,160,155,150,145
3829,M.A.M. College of Engineering and Technology,Trichy,MECH,180,175,170,165,160,155,150
3830,K.Ramakrishnan College of Engineering,Trichy,MECH,185,180,175,170,165,160,155
3831,Indra Ganesan College of Engineering,Trichy,MECH,175,170,165,160,155,150,145
2761,United Institute of Technology,Coimbatore,MECH,180,175,172,165,150,145,140
2762,Jansons Institute of Technology,Coimbatore,MECH,178,173,170,163,148,143,138
2763,Akshaya College of Engineering & Technology,Coimbatore,MECH,175,170,168,160,145,140,135
2764,K P R Institute of Engineering and Technology,Coimbatore,MECH,182,177,174,167,152,147,142
2727,Sri Shakthi Institute of Engineering and Technology,Coimbatore,MECH,185,180,177,170,155,150,145
2729,Nehru Institute of Engineering and Technology,Coimbatore,MECH,179,174,171,164,149,144,139
2730,Maharaja Institute of Technology,Coimbatore,MECH,176,171,169,161,146,141,136
2731,R V S College of Engineering and Technology,Coimbatore,MECH,174,169,167,159,144,139,134
2732,Info Institute of Engineering,Coimbatore,MECH,177,172,170,162,147,142,137
2733,Angel College of Engineering and Technology,Coimbatore,MECH,180,175,173,165,150,145,140
2734,S N S College of Engineering,Coimbatore,MECH,181,176,174,166,151,146,141
2735,Karpagam Institute of Technology,Coimbatore,MECH,179,174,172,164,149,144,139
2736,Dr. NGP Institute of Science and Technology,Coimbatore,MECH,183,178,175,168,153,148,143
2737,Ranganathan Engineering College,Coimbatore,MECH,170,165,163,155,140,135,130
2705,C.S.I College of Engineering,Nilgiris,MECH,172,167,165,157,142,137,132
2706,Dr. Mahalingam College of Engineering and Technology,Pollachi,MECH,185,180,178,170,155,150,145
2707,Erode Sengunthar Engineering College,Erode,MECH,178,173,171,163,148,143,138
2708,Hindusthan College of Engineering and Technology,Coimbatore,MECH,184,179,177,169,154,149,144
2709,Institute of Road and Transport Technology,Erode,MECH,186,181,179,171,156,151,146
2710,Karpagam College of Engineering (Autonomous),Coimbatore,MECH,180,175,173,165,150,145,140
2711,Kongu Engineering College (Autonomous),Erode,MECH,188,183,181,173,158,153,148
2712,Kumaraguru College of Technology (Autonomous),Coimbatore,MECH,189,184,182,174,159,154,149
2713,M.P. Nachimuthu M. Jaganathan Engineering College,Erode,MECH,175,170,168,160,145,140,135
2714,Maharaja Engineering College,Erode,MECH,174,169,167,159,144,139,134
